Order_ID,Date,Product_ID,Supplier_ID,Region_ID,Order_Quantity,Unit_Cost,Shipping_Cost,Delivery_Days,Total_Product_Cost,Total_Order_Cost
146634,2024-06-09,P0043,S005,R1,164,271.69,87.83,10,44557.159999999996,44644.99
146635,2024-06-04,P0131,S007,R2,147,287.45,98.82,5,42255.15,42353.97
146636,2023-06-17,P0146,S005,R3,15,99.36,123.97,5,1490.4,1614.3700000000001
146637,2023-09-16,P0050,S017,R2,68,200.77,21.48,2,13652.36,13673.84
146638,2024-12-12,P0186,S017,R4,75,261.87,109.75,7,19640.25,19750.0
146639,2024-04-21,P0110,S016,R2,83,196.32,93.63,5,16294.56,16388.19
146640,2023-07-16,P0180,S011,R1,148,269.05,32.7,11,39819.4,39852.1
146641,2023-04-03,P0119,S017,R1,36,177.15,108.64,12,6377.400000000001,6486.040000000001
146642,2023-08-21,P0115,S003,R3,193,196.4,86.13,9,37905.200000000004,37991.33
146643,2024-12-09,P0043,S011,R1,176,133.91,118.54,3,23568.16,23686.7
146644,2024-10-04,P0180,S006,R3,4,238.96,109.47,1,955.84,1065.31
146645,2023-07-03,P0080,S017,R4,130,296.1,76.85,1,38493.0,38569.85
146646,2024-09-12,P0023,S002,R3,14,266.48,57.36,4,3730.7200000000003,3788.0800000000004
146647,2023-09-24,P0020,S005,R1,113,185.13,56.75,14,20919.69,20976.44
146648,2024-10-01,P0170,S019,R4,167,191.98,133.05,13,32060.66,32193.71
146649,2024-12-17,P0011,S008,R3,160,108.13,145.96,2,17300.8,17446.76
146650,2023-11-05,P0007,S016,R3,137,87.68,73.68,14,12012.160000000002,12085.840000000002
146651,2023-04-09,P0006,S008,R3,28,23.91,88.27,3,669.48,757.75
146652,2023-10-05,P0178,S010,R2,195,108.53,40.51,2,21163.35,21203.859999999997
146653,2024-02-18,P0104,S016,R2,45,256.26,128.92,6,11531.699999999999,11660.619999999999
146654,2023-12-25,P0098,S016,R3,118,239.24,32.04,11,28230.32,28262.36
146655,2024-08-28,P0116,S011,R4,93,173.15,48.33,5,16102.95,16151.28
146656,2023-11-22,P0187,S004,R4,64,87.75,133.16,14,5616.0,5749.16
146657,2023-06-11,P0118,S003,R2,176,227.51,27.7,4,40041.759999999995,40069.45999999999
146658,2023-01-30,P0156,S005,R4,156,150.18,77.78,3,23428.08,23505.86
146659,2023-06-19,P0147,S003,R3,112,93.16,125.04,13,10433.92,10558.960000000001
146660,2023-03-11,P0032,S012,R3,186,284.47,134.35,2,52911.420000000006,53045.770000000004
146661,2024-12-30,P0193,S019,R3,37,181.25,112.15,8,6706.25,6818.4
146662,2023-02-08,P0010,S007,R1,195,281.17,138.41,3,54828.15,54966.560000000005
146663,2023-06-14,P0153,S011,R1,33,242.22,105.25,12,7993.26,8098.51
146664,2024-07-27,P0070,S014,R4,194,172.02,60.5,10,33371.880000000005,33432.380000000005
146665,2024-04-04,P0197,S006,R3,30,245.05,77.7,14,7351.5,7429.2
146666,2023-01-05,P0087,S011,R3,47,59.86,125.63,14,2813.42,2939.05
146667,2024-02-13,P0103,S012,R2,169,232.41,88.92,9,39277.29,39366.21
146668,2023-10-06,P0004,S003,R3,140,232.39,57.69,6,32534.6,32592.289999999997
146669,2023-09-14,P0145,S005,R3,138,277.44,83.27,6,38286.72,38369.99
146670,2023-10-11,P0144,S001,R2,185,134.87,140.5,14,24950.95,25091.45
146671,2023-04-14,P0021,S013,R1,51,66.03,69.84,6,3367.53,3437.3700000000003
146672,2024-10-20,P0198,S008,R2,84,236.38,142.43,1,19855.92,19998.35
146673,2023-08-17,P0166,S005,R4,168,112.27,25.14,14,18861.36,18886.5
146674,2024-08-09,P0094,S013,R4,155,264.46,89.75,14,40991.299999999996,41081.049999999996
146675,2024-05-28,P0091,S001,R2,164,13.67,45.34,10,2241.88,2287.2200000000003
146676,2024-09-12,P0168,S017,R2,16,173.49,64.49,9,2775.84,2840.33
146677,2023-10-11,P0169,S005,R4,2,201.35,43.65,14,402.7,446.34999999999997
146678,2024-01-01,P0144,S016,R4,125,120.79,121.1,1,15098.75,15219.85
146679,2023-08-01,P0166,S010,R2,126,195.49,97.39,5,24631.74,24729.13
146680,2024-06-11,P0078,S007,R2,167,21.01,111.64,3,3508.67,3620.31
146681,2023-10-22,P0198,S003,R1,193,249.11,30.69,2,48078.23,48108.920000000006
146682,2024-09-26,P0078,S015,R3,123,171.97,111.63,1,21152.31,21263.940000000002
146683,2023-08-23,P0122,S007,R1,75,151.44,49.94,5,11358.0,11407.94
146684,2023-03-24,P0168,S005,R4,27,112.73,134.79,7,3043.71,3178.5
146685,2023-03-03,P0065,S004,R1,89,216.27,64.21,4,19248.030000000002,19312.24
146686,2023-03-31,P0011,S010,R3,157,23.22,113.65,2,3645.54,3759.19
146687,2023-07-02,P0028,S007,R3,104,168.83,85.99,12,17558.32,17644.31
146688,2024-12-17,P0102,S018,R3,28,283.38,106.87,12,7934.639999999999,8041.509999999999
146689,2024-02-23,P0180,S009,R2,70,98.47,98.54,14,6892.9,6991.44
146690,2023-01-22,P0134,S020,R4,155,194.6,88.25,14,30163.0,30251.25
146691,2023-03-31,P0123,S017,R1,93,74.11,50.24,13,6892.23,6942.469999999999
146692,2023-01-29,P0082,S013,R1,1,219.54,22.78,3,219.54,242.32
146693,2024-07-21,P0101,S008,R2,98,102.94,132.53,4,10088.119999999999,10220.65
146694,2023-04-30,P0048,S018,R2,48,40.4,41.89,7,1939.1999999999998,1981.09
146695,2024-09-22,P0002,S011,R2,132,194.31,91.98,3,25648.920000000002,25740.9
146696,2024-04-07,P0110,S014,R2,41,42.3,116.72,7,1734.3,1851.02
146697,2024-05-23,P0078,S020,R3,150,257.2,80.74,13,38580.0,38660.74
146698,2023-03-14,P0122,S009,R3,43,105.22,93.64,8,4524.46,4618.1
146699,2023-11-09,P0080,S003,R1,126,28.83,75.45,13,3632.58,3708.0299999999997
146700,2024-03-03,P0191,S003,R3,104,51.97,111.91,8,5404.88,5516.79
146701,2024-08-25,P0062,S016,R2,109,179.76,29.73,14,19593.84,19623.57
146702,2024-06-27,P0091,S005,R3,172,72.08,62.99,1,12397.76,12460.75
146703,2023-09-01,P0046,S007,R4,27,52.27,33.49,4,1411.2900000000002,1444.7800000000002
146704,2023-06-06,P0191,S007,R1,198,91.63,120.06,2,18142.739999999998,18262.8
146705,2024-11-29,P0053,S017,R4,23,32.58,123.41,13,749.3399999999999,872.7499999999999
146706,2023-12-29,P0199,S018,R3,108,26.8,27.72,9,2894.4,2922.12
146707,2024-08-14,P0140,S003,R2,27,175.08,40.75,13,4727.160000000001,4767.910000000001
146708,2023-01-23,P0091,S006,R4,169,88.3,99.8,7,14922.699999999999,15022.499999999998
146709,2023-01-08,P0038,S001,R4,131,116.15,23.75,5,15215.650000000001,15239.400000000001
146710,2023-03-27,P0071,S007,R4,116,294.57,41.83,12,34170.12,34211.950000000004
146711,2024-06-19,P0114,S015,R3,140,204.6,78.39,14,28644.0,28722.39
146712,2024-02-03,P0009,S010,R3,138,135.84,48.93,13,18745.920000000002,18794.850000000002
146713,2023-06-24,P0161,S009,R2,44,222.79,63.19,6,9802.76,9865.95
146714,2023-12-25,P0099,S019,R1,94,162.1,78.57,5,15237.4,15315.97
146715,2023-12-12,P0096,S012,R3,25,53.6,37.63,7,1340.0,1377.63
146716,2023-07-30,P0080,S006,R3,179,57.47,73.48,1,10287.13,10360.609999999999
146717,2024-12-03,P0097,S003,R2,94,220.58,58.28,1,20734.52,20792.8
146718,2024-08-16,P0141,S016,R2,64,73.11,48.07,6,4679.04,4727.11
146719,2023-11-16,P0188,S001,R2,189,23.24,91.11,12,4392.36,4483.469999999999
146720,2024-01-12,P0042,S004,R4,52,43.35,148.61,7,2254.2000000000003,2402.8100000000004
146721,2024-11-19,P0137,S018,R2,13,84.58,47.02,12,1099.54,1146.56
146722,2023-04-30,P0019,S001,R4,197,71.34,125.12,3,14053.980000000001,14179.100000000002
146723,2023-01-09,P0031,S015,R1,153,271.48,25.27,2,41536.44,41561.71
146724,2023-10-20,P0019,S008,R2,120,52.42,131.2,12,6290.400000000001,6421.6
146725,2023-03-23,P0049,S010,R2,163,214.81,92.33,7,35014.03,35106.36
146726,2023-12-17,P0154,S002,R1,38,169.22,61.59,11,6430.36,6491.95
146727,2023-01-09,P0010,S008,R3,12,178.25,56.34,7,2139.0,2195.34
146728,2023-03-08,P0116,S010,R3,42,259.65,37.78,9,10905.3,10943.08
146729,2024-06-25,P0039,S020,R2,18,147.24,32.13,2,2650.32,2682.4500000000003
146730,2024-11-27,P0120,S014,R4,141,135.07,77.39,7,19044.87,19122.26
146731,2024-06-14,P0184,S013,R3,75,36.87,134.7,8,2765.25,2899.95
146732,2024-07-30,P0129,S018,R1,169,104.04,44.17,6,17582.760000000002,17626.93
146733,2024-03-02,P0134,S003,R1,61,55.03,40.3,3,3356.83,3397.13
146734,2023-04-03,P0001,S009,R1,156,182.35,79.58,5,28446.6,28526.18
146735,2023-08-12,P0102,S018,R2,56,210.15,87.68,5,11768.4,11856.08
146736,2024-01-06,P0170,S001,R3,172,74.37,70.21,4,12791.640000000001,12861.85
146737,2024-02-01,P0073,S005,R3,132,238.04,82.94,14,31421.28,31504.219999999998
146738,2024-10-18,P0039,S003,R4,5,63.87,82.45,6,319.34999999999997,401.79999999999995
146739,2023-08-25,P0011,S002,R1,113,136.91,104.74,2,15470.83,15575.57
146740,2023-01-26,P0163,S005,R1,20,250.61,75.79,12,5012.200000000001,5087.990000000001
146741,2023-08-09,P0106,S019,R1,119,186.81,104.14,9,22230.39,22334.53
146742,2023-06-14,P0013,S012,R1,58,298.54,109.43,1,17315.32,17424.75
146743,2024-01-28,P0170,S013,R3,126,215.27,83.21,9,27124.02,27207.23
146744,2023-06-24,P0174,S017,R2,67,122.74,38.54,9,8223.58,8262.12
146745,2024-09-15,P0033,S013,R2,16,143.01,59.56,8,2288.16,2347.72
146746,2023-09-06,P0152,S015,R1,20,68.78,42.75,2,1375.6,1418.35
146747,2023-07-19,P0063,S016,R4,38,206.77,37.67,3,7857.26,7894.93
146748,2024-08-18,P0109,S018,R2,194,222.67,96.47,1,43197.979999999996,43294.45
146749,2024-05-24,P0134,S007,R1,137,240.12,91.05,12,32896.44,32987.490000000005
146750,2024-09-25,P0161,S003,R1,41,112.28,66.31,1,4603.4800000000005,4669.790000000001
146751,2023-07-28,P0014,S011,R4,137,271.65,24.77,2,37216.049999999996,37240.81999999999
146752,2024-12-15,P0012,S019,R4,197,181.79,26.69,11,35812.63,35839.32
146753,2024-11-03,P0153,S004,R3,42,215.05,30.26,14,9032.1,9062.36
146754,2023-07-02,P0143,S015,R3,87,228.08,132.76,9,19842.960000000003,19975.72
146755,2023-12-05,P0041,S009,R2,52,187.4,126.62,9,9744.800000000001,9871.420000000002
146756,2023-12-06,P0151,S006,R4,132,132.28,78.61,13,17460.96,17539.57
146757,2024-10-26,P0009,S020,R3,45,114.91,103.36,10,5170.95,5274.3099999999995
146758,2023-04-03,P0002,S020,R2,17,62.71,35.85,5,1066.07,1101.9199999999998
146759,2024-12-10,P0174,S003,R2,144,22.86,122.09,9,3291.84,3413.9300000000003
146760,2024-11-07,P0090,S017,R3,156,114.73,55.55,4,17897.88,17953.43
146761,2023-08-22,P0063,S005,R4,6,36.26,130.91,10,217.56,348.47
146762,2023-04-12,P0199,S011,R2,110,252.89,137.67,2,27817.899999999998,27955.569999999996
146763,2023-06-12,P0008,S009,R2,36,207.23,123.45,8,7460.28,7583.73
146764,2024-12-10,P0051,S016,R3,74,192.34,147.21,4,14233.16,14380.369999999999
146765,2024-05-20,P0125,S015,R3,69,122.76,145.96,10,8470.44,8616.4
146766,2024-03-26,P0167,S004,R1,36,266.74,103.49,9,9602.64,9706.13
146767,2024-08-07,P0099,S012,R4,127,253.9,116.67,12,32245.3,32361.969999999998
146768,2023-06-27,P0075,S001,R3,135,94.76,134.05,13,12792.6,12926.65
146769,2024-07-03,P0103,S020,R2,69,183.96,138.82,9,12693.24,12832.06
146770,2023-04-23,P0166,S014,R1,161,161.47,123.73,8,25996.67,26120.399999999998
146771,2024-08-25,P0185,S014,R4,173,269.78,135.27,5,46671.939999999995,46807.20999999999
146772,2023-11-30,P0160,S009,R2,47,269.16,56.91,10,12650.52,12707.43
146773,2023-11-22,P0140,S005,R3,42,186.22,50.21,9,7821.24,7871.45
146774,2023-01-29,P0195,S005,R4,118,84.79,95.07,1,10005.220000000001,10100.29
146775,2024-09-06,P0146,S001,R1,54,175.73,78.63,5,9489.42,9568.05
146776,2023-05-06,P0174,S004,R2,55,142.54,97.01,3,7839.7,7936.71
146777,2023-08-01,P0073,S010,R3,58,85.06,104.65,5,4933.4800000000005,5038.13
146778,2023-01-07,P0002,S011,R4,72,195.4,100.64,6,14068.800000000001,14169.44
146779,2023-04-25,P0106,S015,R3,145,250.54,87.53,4,36328.299999999996,36415.829999999994
146780,2023-02-01,P0147,S014,R3,12,214.04,86.12,1,2568.48,2654.6
146781,2023-09-11,P0103,S003,R2,131,273.92,26.75,8,35883.520000000004,35910.270000000004
146782,2023-03-12,P0090,S016,R1,112,61.37,73.73,11,6873.44,6947.169999999999
146783,2023-03-27,P0067,S007,R1,42,41.53,94.8,11,1744.26,1839.06
146784,2023-09-05,P0044,S007,R3,84,268.03,142.02,13,22514.519999999997,22656.539999999997
146785,2024-11-08,P0044,S011,R2,150,110.7,127.15,1,16605.0,16732.15
146786,2023-11-19,P0142,S009,R2,29,230.53,111.56,5,6685.37,6796.93
146787,2024-03-04,P0127,S019,R1,27,208.7,112.42,5,5634.9,5747.32
146788,2023-03-25,P0050,S012,R3,109,155.36,101.01,7,16934.24,17035.25
146789,2023-01-23,P0193,S018,R4,66,179.5,25.6,1,11847.0,11872.6
146790,2024-11-14,P0161,S010,R3,43,54.45,40.98,4,2341.35,2382.33
146791,2024-12-13,P0036,S007,R2,109,106.26,138.7,2,11582.34,11721.04
146792,2024-09-15,P0065,S002,R1,193,264.56,50.32,2,51060.08,51110.4
146793,2023-05-08,P0102,S010,R1,67,148.74,61.93,3,9965.58,10027.51
146794,2024-11-11,P0188,S009,R1,104,235.19,64.7,11,24459.76,24524.46
146795,2024-07-25,P0104,S006,R4,87,57.63,68.63,6,5013.81,5082.4400000000005
146796,2023-11-21,P0123,S007,R3,188,118.34,124.99,7,22247.920000000002,22372.910000000003
146797,2023-06-05,P0194,S015,R2,36,169.1,119.83,1,6087.599999999999,6207.429999999999
146798,2024-09-19,P0025,S005,R3,57,22.22,125.2,6,1266.54,1391.74
146799,2023-12-17,P0071,S008,R1,11,179.76,50.01,4,1977.36,2027.37
146800,2024-09-14,P0082,S010,R3,45,141.14,64.53,11,6351.299999999999,6415.829999999999
146801,2024-09-17,P0189,S010,R1,86,123.11,89.18,1,10587.46,10676.64
146802,2023-09-19,P0055,S008,R4,32,39.92,71.9,5,1277.44,1349.3400000000001
146803,2023-08-31,P0121,S018,R1,170,54.94,132.74,6,9339.8,9472.539999999999
146804,2024-06-07,P0069,S006,R2,127,137.74,48.91,4,17492.98,17541.89
146805,2023-07-15,P0086,S013,R2,124,37.97,68.54,6,4708.28,4776.82
146806,2023-03-24,P0092,S002,R4,153,268.24,40.64,1,41040.72,41081.36
146807,2024-11-12,P0116,S011,R4,80,60.89,119.69,6,4871.2,4990.889999999999
146808,2023-12-18,P0026,S007,R4,134,231.81,85.88,11,31062.54,31148.420000000002
146809,2024-04-07,P0059,S013,R3,148,205.28,85.99,4,30381.44,30467.43
146810,2023-11-10,P0026,S013,R4,117,195.54,37.56,13,22878.18,22915.74
146811,2023-04-12,P0085,S018,R1,74,29.68,36.29,6,2196.32,2232.61
146812,2024-08-15,P0129,S016,R4,30,292.72,79.59,11,8781.6,8861.19
146813,2023-05-26,P0016,S014,R4,159,278.4,136.2,4,44265.6,44401.799999999996
146814,2024-08-09,P0040,S020,R2,109,268.34,78.59,14,29249.059999999998,29327.649999999998
146815,2024-05-28,P0123,S008,R1,100,36.86,83.7,3,3686.0,3769.7
146816,2023-11-05,P0088,S010,R2,170,277.24,80.25,4,47130.8,47211.05
146817,2024-05-19,P0169,S002,R2,45,115.31,81.15,2,5188.95,5270.099999999999
146818,2023-01-26,P0048,S003,R4,56,224.18,52.52,4,12554.08,12606.6
146819,2023-05-13,P0011,S015,R4,141,102.55,101.04,1,14459.55,14560.59
146820,2023-12-05,P0185,S017,R4,104,220.12,119.06,10,22892.48,23011.54
146821,2023-09-08,P0194,S011,R3,82,230.34,104.41,5,18887.88,18992.29
146822,2023-07-29,P0122,S015,R2,71,199.49,28.31,12,14163.79,14192.1
146823,2023-08-03,P0189,S012,R3,58,144.94,73.07,3,8406.52,8479.59
146824,2023-02-11,P0097,S014,R1,3,83.39,33.69,8,250.17000000000002,283.86
146825,2024-04-08,P0082,S001,R2,7,39.63,60.01,4,277.41,337.42
146826,2023-10-20,P0068,S010,R3,86,179.23,54.01,7,15413.779999999999,15467.789999999999
146827,2023-11-28,P0172,S020,R1,10,285.09,35.64,1,2850.8999999999996,2886.5399999999995
146828,2023-06-28,P0008,S010,R2,129,131.79,77.38,3,17000.91,17078.29
146829,2023-04-18,P0141,S008,R1,56,245.73,128.63,4,13760.88,13889.509999999998
146830,2024-07-27,P0014,S017,R3,121,145.09,99.49,6,17555.89,17655.38
146831,2024-06-18,P0152,S003,R1,127,283.78,108.74,2,36040.06,36148.799999999996
146832,2024-10-21,P0106,S009,R1,104,142.19,96.2,3,14787.76,14883.960000000001
146833,2023-03-17,P0120,S011,R2,153,148.15,138.95,1,22666.95,22805.9
146834,2023-02-06,P0103,S011,R2,92,51.04,131.69,10,4695.68,4827.37
146835,2023-03-06,P0129,S018,R2,159,73.61,81.65,10,11703.99,11785.64
146836,2023-08-09,P0059,S015,R1,127,209.13,65.18,14,26559.51,26624.69
146837,2024-12-13,P0160,S010,R2,191,53.78,98.12,13,10271.98,10370.1
146838,2023-10-15,P0059,S002,R4,6,299.94,74.98,2,1799.6399999999999,1874.62
146839,2024-03-15,P0067,S001,R4,61,254.7,33.19,4,15536.699999999999,15569.89
146840,2024-10-26,P0082,S016,R3,182,76.74,97.71,14,13966.679999999998,14064.389999999998
146841,2024-03-14,P0083,S014,R3,138,12.41,74.79,1,1712.58,1787.37
146842,2023-12-10,P0003,S007,R3,175,22.04,59.27,7,3857.0,3916.27
146843,2023-10-19,P0133,S020,R1,139,281.78,134.6,4,39167.42,39302.02
146844,2024-02-20,P0197,S003,R3,175,265.34,109.45,1,46434.49999999999,46543.94999999999
146845,2024-04-12,P0031,S015,R3,188,208.06,47.58,2,39115.28,39162.86
146846,2024-04-29,P0147,S017,R2,189,220.59,61.26,6,41691.51,41752.770000000004
146847,2024-03-10,P0121,S002,R2,36,93.49,67.85,3,3365.64,3433.49
146848,2023-11-14,P0027,S020,R2,132,250.43,61.16,8,33056.76,33117.920000000006
146849,2024-05-24,P0011,S002,R1,153,190.78,114.35,9,29189.34,29303.69
146850,2023-01-14,P0141,S015,R3,87,267.91,68.26,11,23308.170000000002,23376.43
146851,2023-02-12,P0029,S012,R2,137,154.8,133.88,2,21207.600000000002,21341.480000000003
146852,2023-05-26,P0140,S015,R3,121,214.6,45.4,1,25966.6,26012.0
146853,2023-10-18,P0126,S014,R4,75,89.89,79.19,12,6741.75,6820.94
146854,2023-02-12,P0091,S019,R2,14,197.12,57.17,11,2759.6800000000003,2816.8500000000004
146855,2024-02-10,P0181,S001,R2,156,41.55,90.56,6,6481.799999999999,6572.36
146856,2023-08-10,P0086,S004,R2,4,113.61,40.05,14,454.44,494.49
146857,2023-04-13,P0002,S010,R1,95,75.89,77.48,5,7209.55,7287.03
146858,2023-01-24,P0182,S002,R2,127,191.03,132.44,10,24260.81,24393.25
146859,2023-04-11,P0153,S017,R4,144,206.31,49.3,12,29708.64,29757.94
146860,2023-08-24,P0011,S017,R1,102,100.63,69.06,8,10264.26,10333.32
146861,2024-08-23,P0116,S001,R4,37,289.85,126.05,6,10724.45,10850.5
146862,2024-11-29,P0132,S001,R2,95,203.7,92.17,4,19351.5,19443.67
146863,2023-02-06,P0033,S014,R1,2,236.43,77.09,7,472.86,549.95
146864,2024-08-29,P0011,S009,R1,44,194.08,75.63,14,8539.52,8615.15
146865,2024-09-06,P0054,S016,R2,29,281.1,147.34,10,8151.900000000001,8299.24
146866,2024-08-27,P0009,S011,R1,59,284.68,50.82,8,16796.12,16846.94
146867,2024-11-14,P0067,S008,R1,81,63.28,132.12,8,5125.68,5257.8
146868,2023-02-19,P0200,S017,R2,57,128.01,132.71,10,7296.57,7429.28
146869,2024-01-02,P0048,S005,R3,85,259.06,76.62,9,22020.1,22096.719999999998
146870,2023-01-20,P0057,S001,R2,5,286.04,27.66,11,1430.2,1457.8600000000001
146871,2024-06-18,P0200,S003,R4,1,23.58,45.29,8,23.58,68.87
146872,2024-10-11,P0052,S016,R2,35,86.7,35.25,13,3034.5,3069.75
146873,2023-06-28,P0179,S014,R2,52,67.52,39.56,14,3511.04,3550.6
146874,2023-04-18,P0059,S020,R2,197,68.16,56.21,12,13427.519999999999,13483.729999999998
146875,2023-05-13,P0119,S020,R3,79,264.63,66.79,12,20905.77,20972.56
146876,2023-03-12,P0009,S015,R3,89,107.66,146.36,7,9581.74,9728.1
146877,2024-11-16,P0118,S015,R2,152,205.51,87.51,13,31237.519999999997,31325.029999999995
146878,2023-03-23,P0142,S005,R1,102,203.36,67.12,8,20742.72,20809.84
146879,2024-06-19,P0015,S016,R3,87,238.34,77.78,6,20735.58,20813.36
146880,2023-10-10,P0196,S014,R4,46,274.54,66.64,1,12628.84,12695.48
146881,2023-05-09,P0146,S019,R4,102,94.0,39.99,7,9588.0,9627.99
146882,2024-07-15,P0150,S003,R3,19,226.58,100.27,2,4305.02,4405.290000000001
146883,2024-11-12,P0095,S012,R3,146,283.29,109.46,9,41360.340000000004,41469.8
146884,2023-10-18,P0013,S005,R2,19,184.85,146.98,9,3512.15,3659.13
146885,2024-04-20,P0175,S017,R2,167,259.54,119.63,3,43343.18,43462.81
146886,2023-10-21,P0186,S015,R4,159,23.46,104.81,11,3730.1400000000003,3834.9500000000003
146887,2023-02-22,P0185,S008,R2,135,69.23,146.19,4,9346.050000000001,9492.240000000002
146888,2024-10-15,P0041,S009,R2,78,42.97,68.99,11,3351.66,3420.6499999999996
146889,2024-12-27,P0048,S006,R1,182,166.85,92.66,1,30366.7,30459.36
146890,2023-05-06,P0020,S020,R1,176,193.42,44.82,9,34041.92,34086.74
146891,2023-09-16,P0138,S004,R2,62,125.12,59.86,13,7757.4400000000005,7817.3
146892,2023-03-28,P0019,S016,R4,177,92.96,35.7,1,16453.92,16489.62
146893,2023-06-29,P0055,S013,R4,157,169.01,105.58,12,26534.57,26640.15
146894,2024-01-01,P0150,S006,R3,41,42.3,72.06,5,1734.3,1806.36
146895,2023-10-23,P0010,S016,R1,92,222.81,54.75,6,20498.52,20553.27
146896,2024-01-13,P0184,S018,R4,172,71.06,56.74,2,12222.32,12279.06
146897,2023-04-11,P0001,S010,R2,130,50.12,45.85,3,6515.599999999999,6561.45
146898,2024-01-29,P0033,S004,R1,156,26.61,87.45,5,4151.16,4238.61
146899,2024-01-24,P0152,S014,R2,185,13.37,87.26,6,2473.45,2560.71
146900,2023-01-01,P0090,S006,R3,119,237.45,119.97,2,28256.55,28376.52
146901,2023-11-08,P0033,S012,R1,27,62.13,138.36,10,1677.51,1815.87
146902,2023-01-02,P0160,S016,R4,51,109.67,21.89,12,5593.17,5615.06
146903,2023-05-22,P0057,S015,R1,149,123.75,68.89,13,18438.75,18507.64
146904,2024-07-13,P0154,S010,R2,179,194.98,106.91,14,34901.42,35008.33
146905,2023-06-22,P0062,S013,R1,53,38.06,20.34,4,2017.18,2037.52
146906,2024-05-16,P0139,S005,R4,156,298.27,138.2,13,46530.119999999995,46668.31999999999
146907,2024-02-27,P0127,S016,R3,84,173.59,122.01,6,14581.56,14703.57
146908,2024-01-04,P0036,S016,R1,151,220.84,81.28,6,33346.840000000004,33428.12
146909,2023-11-15,P0180,S006,R2,53,291.41,147.04,2,15444.730000000001,15591.770000000002
146910,2023-06-13,P0152,S010,R3,172,262.48,122.08,12,45146.560000000005,45268.64000000001
146911,2024-02-17,P0009,S013,R4,159,185.86,50.41,11,29551.74,29602.15
146912,2024-02-26,P0198,S019,R3,182,177.88,64.02,10,32374.16,32438.18
146913,2023-07-11,P0129,S014,R4,159,205.73,115.76,2,32711.07,32826.83
146914,2023-09-04,P0017,S008,R4,187,73.18,89.98,14,13684.660000000002,13774.640000000001
146915,2023-05-17,P0048,S005,R2,128,122.41,55.74,14,15668.48,15724.22
146916,2023-09-13,P0042,S016,R1,98,293.06,93.37,6,28719.88,28813.25
146917,2024-07-20,P0139,S004,R1,52,143.4,41.76,7,7456.8,7498.56
146918,2024-04-12,P0167,S018,R2,49,233.61,59.58,12,11446.890000000001,11506.470000000001
146919,2024-04-26,P0159,S007,R3,132,201.48,110.17,7,26595.359999999997,26705.529999999995
146920,2023-11-24,P0082,S010,R2,141,230.49,88.44,4,32499.09,32587.53
146921,2023-03-01,P0093,S015,R3,108,41.02,97.6,3,4430.160000000001,4527.760000000001
146922,2023-01-17,P0034,S012,R4,168,219.59,33.97,1,36891.12,36925.090000000004
146923,2024-03-09,P0115,S013,R3,75,148.95,55.47,8,11171.25,11226.72
146924,2023-02-02,P0183,S019,R2,168,132.58,139.14,7,22273.440000000002,22412.58
146925,2024-11-01,P0008,S017,R3,132,65.9,92.46,2,8698.800000000001,8791.26
146926,2024-08-30,P0077,S017,R3,84,273.98,145.06,4,23014.32,23159.38
146927,2024-07-06,P0141,S011,R1,101,252.27,74.75,12,25479.27,25554.02
146928,2024-05-01,P0170,S013,R1,148,150.6,71.73,7,22288.8,22360.53
146929,2024-07-09,P0162,S009,R1,103,104.03,125.71,4,10715.09,10840.8
146930,2024-08-03,P0192,S003,R3,49,206.92,119.03,4,10139.08,10258.11
